,is_sarcastic,titles,article_link
1088,1,Schwarzenegger Says State Bouncing Back,https://politics.theonion.com/schwarzenegger-says-state-bouncing-back-1819560519
1089,1,Geithner Refuses To Come Down Off Capitol Dome,https://politics.theonion.com/geithner-refuses-to-come-down-off-capitol-dome-1819571332
1090,1,CIA Forced To Complete All Scheduled Torture In One Hectic Weekend,https://politics.theonion.com/cia-forced-to-complete-all-scheduled-torture-in-one-hec-1819571329
1091,1,Lawmaker Seeks To Ban U.S. Currency,https://politics.theonion.com/lawmaker-seeks-to-ban-u-s-currency-1819560512
1092,1,Gay Marriage Passes In 9 States After Area Homosexual Dunks On Regulation Rim,https://politics.theonion.com/gay-marriage-passes-in-9-states-after-area-homosexual-d-1819571328
1093,1,Senator Misses Simpler Time When He Could Do Abominable Things In Peace,https://politics.theonion.com/senator-misses-simpler-time-when-he-could-do-abominable-1819571320
1094,1,"Tea Party Movement Hopelessly Divided Into Enraged, Apoplectic Factions",https://politics.theonion.com/tea-party-movement-hopelessly-divided-into-enraged-apo-1819571325
1095,1,"Bush, Al-Zeidi Tour World Recreating Shoe-Throwing Incident",https://politics.theonion.com/bush-al-zeidi-tour-world-recreating-shoe-throwing-inci-1819582600
1096,1,Pentagon Brass Supports Gays In Military,https://politics.theonion.com/pentagon-brass-supports-gays-in-military-1819560503
1097,1,Supreme Court Allows Corporations To Run For Political Office,https://politics.theonion.com/supreme-court-allows-corporations-to-run-for-political-1819571297
1098,1,White House Infested With Bedbugs After Biden Brings In Recliner Off The Curb,https://politics.theonion.com/white-house-infested-with-bedbugs-after-biden-brings-in-1819571296
1099,1,Obama Gives State Of The Union,https://politics.theonion.com/obama-gives-state-of-the-union-1819560487
1100,1,Bible Verses Encoded On U.S. Military Gun Sights,https://politics.theonion.com/bible-verses-encoded-on-u-s-military-gun-sights-1819560482
1101,1,Obama Consults CEOs About Modernizing Government,https://politics.theonion.com/obama-consults-ceos-about-modernizing-government-1819560490
1102,1,High Court Bans Same-Sex Friendships,https://politics.theonion.com/high-court-bans-same-sex-friendships-1819582583
1103,1,Reid Under Fire For Racially Charged Comments,https://politics.theonion.com/reid-under-fire-for-racially-charged-comments-1819560474
1104,1,Obama To Wait For Next Bruce Springsteen Album For Word On Economy,https://politics.theonion.com/obama-to-wait-for-next-bruce-springsteen-album-for-word-1819571241
1105,1,Obama To Win Back U.S. Debt From Chinese In Double-Or-Nothing Card Game,https://politics.theonion.com/obama-to-win-back-u-s-debt-from-chinese-in-double-or-n-1819582587
1106,1,Dodd Steps Down,https://politics.theonion.com/dodd-steps-down-1819560473
1107,1,Would-Be Bomber's Visa Revoked,https://politics.theonion.com/would-be-bombers-visa-revoked-1819560471
1108,1,"Department Of Interior Employee Caught Embezzling 50,000 Wolves",https://politics.theonion.com/department-of-interior-employee-caught-embezzling-50-00-1819571244
1109,1,Magna Carta Issued,https://politics.theonion.com/magna-carta-issued-1819560476
1110,1,U.S. Finally Gets Around To Prosecuting Mastermind Behind 9/11,https://politics.theonion.com/u-s-finally-gets-around-to-prosecuting-mastermind-behi-1819571193
1111,1,Biden Winks After Offering To Buy Eggnog For White House Christmas Party,https://politics.theonion.com/biden-winks-after-offering-to-buy-eggnog-for-white-hous-1819571188
1112,1,President Obama Frustrated By Repairs To Dirt Bike One,https://politics.theonion.com/president-obama-frustrated-by-repairs-to-dirt-bike-one-1819582577
1113,1,Senator Chuck Grassley Hurting GOP's Chances With Women At Bars,https://politics.theonion.com/senator-chuck-grassley-hurting-gops-chances-with-women-1819571181
1114,1,Karzai Vows To Crack Down On Self,https://politics.theonion.com/karzai-vows-to-crack-down-on-self-1819571177
1115,1,Chelsea Clinton Engaged,https://politics.theonion.com/chelsea-clinton-engaged-1819560446
1116,1,Obama Tells Nation He's Going Out For Cigarettes,https://politics.theonion.com/obama-tells-nation-hes-going-out-for-cigarettes-1819571194
1117,1,Biden Pardons Single Yam In Vice Presidential Thanksgiving Ritual,https://politics.theonion.com/biden-pardons-single-yam-in-vice-presidential-thanksgiv-1819571164
1118,1,Senator Byrd The Longest-Serving Lawmaker,https://politics.theonion.com/senator-byrd-the-longest-serving-lawmaker-1819560438
1119,1,Heroin Addicts Pressure President To Stay Course In Afghanistan,https://politics.theonion.com/heroin-addicts-pressure-president-to-stay-course-in-afg-1819571158
1120,1,Federal Government Wants Subway Safety Oversight,https://politics.theonion.com/federal-government-wants-subway-safety-oversight-1819560450
1121,1,December Named National Awareness Month,https://politics.theonion.com/december-named-national-awareness-month-1819571153
1122,1,Pentagon Engineers Develop New Diplomacy Bomb,https://politics.theonion.com/pentagon-engineers-develop-new-diplomacy-bomb-1819582553
1123,1,"American Muslims To Fort Hood Shooter: 'Thanks A Lot, Asshole'",https://politics.theonion.com/american-muslims-to-fort-hood-shooter-thanks-a-lot-as-1819571135
1124,1,H.R. 2651 Fans Storm Senate Floor After Passage Of Bill,https://politics.theonion.com/h-r-2651-fans-storm-senate-floor-after-passage-of-bill-1819571136
1125,1,Obama Visiting Asia,https://politics.theonion.com/obama-visiting-asia-1819560431
1126,1,Dept. Of Defense Locked Out Of Pentagon Again,https://politics.theonion.com/dept-of-defense-locked-out-of-pentagon-again-1819582554
1127,1,Barack Obama Names Alan Moore Official White House Biographer,https://politics.theonion.com/barack-obama-names-alan-moore-official-white-house-biog-1819571118
1128,1,The Presidency,https://politics.theonion.com/the-presidency-1819580536
1129,1,Bill May Have Cost Hillary VP Slot,https://politics.theonion.com/bill-may-have-cost-hillary-vp-slot-1819560419
1130,1,Overburdened Dept. Of Health And Human Services Cancels Flu Season,https://politics.theonion.com/overburdened-dept-of-health-and-human-services-cancels-1819582545
1131,1,Sasha Obama Orders Secret Service Agent To Stop Squirming During Makeover,https://politics.theonion.com/sasha-obama-orders-secret-service-agent-to-stop-squirmi-1819571121
1132,1,Former President Bill Clinton Becomes Pure Energy,https://politics.theonion.com/former-president-bill-clinton-becomes-pure-energy-1819582542
1133,1,Obama's Declaration Of Swine Flu Emergency Prompts Pro-Swine-Flu Republican Response,https://politics.theonion.com/obamas-declaration-of-swine-flu-emergency-prompts-pro-s-1819571102
1134,1,Vice President Joe Biden Goes On Potato-Gun Rampage,https://politics.theonion.com/vice-president-joe-biden-goes-on-potato-gun-rampage-1819582564
1135,1,Senate Passes Blame By Vote Of 91-8,https://politics.theonion.com/senate-passes-blame-by-vote-of-91-8-1819571097
1136,1,Republican Site Crashes,https://politics.theonion.com/republican-site-crashes-1819560417
1137,1,Barack Obama Wins Nobel Peace Prize,https://politics.theonion.com/barack-obama-wins-nobel-peace-prize-1819560404
1138,1,Obama: Health Care Plan Would Give Seniors Right To Choose How They Are Killed,https://politics.theonion.com/obama-health-care-plan-would-give-seniors-right-to-cho-1819571045
1139,1,Secretary Of The Ulterior Clearly Vying For Better Cabinet Position,https://politics.theonion.com/secretary-of-the-ulterior-clearly-vying-for-better-cabi-1819571072
1140,1,Nevada Has Highest Percentage Of Uninsured Children,https://politics.theonion.com/nevada-has-highest-percentage-of-uninsured-children-1819560394
1141,1,Thousands Of Unemployed Manufacturing Robots Join Military,https://politics.theonion.com/thousands-of-unemployed-manufacturing-robots-join-milit-1819582521
1142,1,Pentagon Report Concludes Too Many Soldiers Have Same Nickname,https://politics.theonion.com/pentagon-report-concludes-too-many-soldiers-have-same-n-1819571046
1143,1,Obama Trying Out Social Policies In 'Second Life',https://politics.theonion.com/obama-trying-out-social-policies-in-second-life-1819571033
1144,1,Edwards Alleged To Have Love Child,https://politics.theonion.com/edwards-alleged-to-have-love-child-1819560410
1145,1,New Heart-Shaped Sniper Scope Makes It Impossible For Marines To Shoot Enemies,https://politics.theonion.com/new-heart-shaped-sniper-scope-makes-it-impossible-for-m-1819582512
1146,1,George W. Bush Chuckles To Self Upon Thinking About How He Was President Of The United States For Almost A Decade,https://politics.theonion.com/george-w-bush-chuckles-to-self-upon-thinking-about-how-1819571028
1147,1,Sears Holds Its Annual Back-To-Congress Sale,https://politics.theonion.com/sears-holds-its-annual-back-to-congress-sale-1819582503
1148,1,DHS Sets Security Alert Level To Green For 8 Seconds,https://politics.theonion.com/dhs-sets-security-alert-level-to-green-for-8-seconds-1819571023
1149,1,Ex-Football Star Running For Congress,https://politics.theonion.com/ex-football-star-running-for-congress-1819560382
1150,1,President Obama Narrowly Escapes Square Dance,https://politics.theonion.com/president-obama-narrowly-escapes-square-dance-1819582501
1151,1,U.S. Government Finds $20 Trillion Buried By Absentminded Reagan In 1987,https://politics.theonion.com/u-s-government-finds-20-trillion-buried-by-absentmind-1819571019
1152,1,Latest Department Of Interior River Count Comes Up One Short,https://politics.theonion.com/latest-department-of-interior-river-count-comes-up-one-1819570995
1153,1,President Obama Holds Surprise Rooftop Press Conference,https://politics.theonion.com/president-obama-holds-surprise-rooftop-press-conference-1819582492
1154,1,White Sufficiency Movement Asserts Whites Right Up There With Other Races,https://politics.theonion.com/white-sufficiency-movement-asserts-whites-right-up-ther-1819571003
1155,1,Walletless Biden Found Handcuffed To Bedpost,https://politics.theonion.com/walletless-biden-found-handcuffed-to-bedpost-1819570983
1156,1,RNC's Health Scare Tactics,https://politics.theonion.com/rncs-health-scare-tactics-1819560385
1157,1,Stripper-Cop Brutality Case Goes All The Way To Stripper Supreme Court,https://politics.theonion.com/stripper-cop-brutality-case-goes-all-the-way-to-strippe-1819582502
1158,1,Sanford Vows To Complete Term,https://politics.theonion.com/sanford-vows-to-complete-term-1819560376
1159,1,Afterbirthers Demand To See Obama's Placenta,https://politics.theonion.com/afterbirthers-demand-to-see-obamas-placenta-1819570972
1160,1,Justice Stevens Renews Vows To Supreme Court In Emotional Reconfirmation Hearing,https://politics.theonion.com/justice-stevens-renews-vows-to-supreme-court-in-emotion-1819570956
1161,1,Ex-DHS Chief Asserts Terror Alerts Gamed Election,https://politics.theonion.com/ex-dhs-chief-asserts-terror-alerts-gamed-election-1819560368
1162,1,Sea-Monkeys Claimed As Dependents,https://politics.theonion.com/sea-monkeys-claimed-as-dependents-1819582478
1163,1,Robert Novak Dead,https://politics.theonion.com/robert-novak-dead-1819560364
1164,1,President Obama Gets Tangled In Coat Hangers,https://politics.theonion.com/president-obama-gets-tangled-in-coat-hangers-1819582489
1165,1,Congress,https://politics.theonion.com/congress-1819580625
1166,1,Milwaukee Mayor Beaten With Pipe,https://politics.theonion.com/milwaukee-mayor-beaten-with-pipe-1819560361
1167,1,Cheney To Slam Bush In New Book,https://politics.theonion.com/cheney-to-slam-bush-in-new-book-1819560373
1168,1,Would-Be Ford Assassin Released,https://politics.theonion.com/would-be-ford-assassin-released-1819560358
1169,1,Sotomayor To Add Ballistics Expertise To Already Deadly Supreme Court,https://politics.theonion.com/sotomayor-to-add-ballistics-expertise-to-already-deadly-1819570935
1170,1,Congress Beginning To Suspect Senator Mark Warner Might Be Homeless,https://politics.theonion.com/congress-beginning-to-suspect-senator-mark-warner-might-1819570936
1171,1,Biden Invokes Freedom Of Information Act To Find Out When Woman Gets Off Work,https://politics.theonion.com/biden-invokes-freedom-of-information-act-to-find-out-wh-1819570913
1172,1,Cambridge Cop Accidentally Arrests Henry Louis Gates Again During White House Meeting,https://politics.theonion.com/cambridge-cop-accidentally-arrests-henry-louis-gates-ag-1819570905
1173,1,Pentagon Loses Hard Drive With All The Movies On It,https://politics.theonion.com/pentagon-loses-hard-drive-with-all-the-movies-on-it-1819570923
1174,1,"Obama Meets With Gates, Arresting Officer",https://politics.theonion.com/obama-meets-with-gates-arresting-officer-1819560348
1175,1,Palin Abdicates Gubernatorial Seat,https://politics.theonion.com/palin-abdicates-gubernatorial-seat-1819560347
1176,1,U.S.-Owned General Motors Produces Pelosi-Boehner Hatchback,https://politics.theonion.com/u-s-owned-general-motors-produces-pelosi-boehner-hatch-1819582458
1177,1,U.S. May Have Killed Bin Laden's Son,https://politics.theonion.com/u-s-may-have-killed-bin-ladens-son-1819560346
1178,1,No U.S. Military Leader Is Worthy To Be Namesake Of Breaded Chicken Dish,https://politics.theonion.com/no-u-s-military-leader-is-worthy-to-be-namesake-of-bre-1819582419
1179,1,Weakling President Asks Imaginary Man In Sky To Bless Nation,https://politics.theonion.com/weakling-president-asks-imaginary-man-in-sky-to-bless-n-1819570890
1180,1,Census To Count Gay Marriages,https://politics.theonion.com/census-to-count-gay-marriages-1819560334
1181,1,Progressive Congressman Promotes Bill In 7/8 Time,https://politics.theonion.com/progressive-congressman-promotes-bill-in-7-8-time-1819582447
1182,1,Disillusioned FBI Launches Nationwide Hunt For Some Kind Of Truth,https://politics.theonion.com/disillusioned-fbi-launches-nationwide-hunt-for-some-kin-1819570856
1183,1,Georgia Decriminalizes Public Urination,https://politics.theonion.com/georgia-decriminalizes-public-urination-1819582436
1184,1,"Military Institutes New 'Don't Tell, Let Me Guess' Policy",https://politics.theonion.com/military-institutes-new-dont-tell-let-me-guess-policy-1819570876
1185,1,President Obama Still Smoking,https://politics.theonion.com/president-obama-still-smoking-1819560325
1186,1,Biden Requests To Be Named Special Envoy To Reno,https://politics.theonion.com/biden-requests-to-be-named-special-envoy-to-reno-1819570843
1187,1,Nation About Due For Big Cult Suicide,https://politics.theonion.com/nation-about-due-for-big-cult-suicide-1819570845
1188,1,Congress Passes Amendment Guaranteeing Right To Chicken Done Right,https://politics.theonion.com/congress-passes-amendment-guaranteeing-right-to-chicken-1819582426
1189,1,Benefits Extended To Federal Employees’ Domestic Partners,https://politics.theonion.com/benefits-extended-to-federal-employees-domestic-partne-1819560313
1190,1,New Hampshire Passes Law Forcing Old People To Watch Gays Marry,https://politics.theonion.com/new-hampshire-passes-law-forcing-old-people-to-watch-ga-1819570844
1191,1,President Obama Takes Ride In FDR's Wheelchair,https://politics.theonion.com/president-obama-takes-ride-in-fdrs-wheelchair-1819582414
1192,1,Obama Announces Plans To Run For McCain's Senate Seat In 2010,https://politics.theonion.com/obama-announces-plans-to-run-for-mccains-senate-seat-in-1819570831
1193,1,Machiavellian White House Groundskeeper Gaining Influence Among West Wing Staff,https://politics.theonion.com/machiavellian-white-house-groundskeeper-gaining-influen-1819570822
1194,1,FDA To Regulate Tobacco,https://politics.theonion.com/fda-to-regulate-tobacco-1819560305
1195,1,Michelle Obama's Arms Meet With Sri Lankan Refugees,https://politics.theonion.com/michelle-obamas-arms-meet-with-sri-lankan-refugees-1819570816
1196,1,"Abortion Doctor's Murder Sparks Waves Of Calm, Rational Discussion",https://politics.theonion.com/abortion-doctors-murder-sparks-waves-of-calm-rational-1819570818
1197,1,Presidential Radio Address Pledge Drive In Its Final Day,https://politics.theonion.com/presidential-radio-address-pledge-drive-in-its-final-da-1819570805
1198,1,The Cost Of Winning In Minnesota,https://politics.theonion.com/the-cost-of-winning-in-minnesota-1819560297
1199,1,Supreme Court Executioner To Retire,https://politics.theonion.com/supreme-court-executioner-to-retire-1819582410
1200,1,"20 Million Americans Without Health Care Attend Painful, Labored March On Washington",https://politics.theonion.com/20-million-americans-without-health-care-attend-painful-1819570792
1201,1,Drugs In America,https://politics.theonion.com/drugs-in-america-1819580512
1202,1,Obama Revises Campaign Promise Of 'Change' To 'Relatively Minor Readjustments In Certain Favorable Policy Areas',https://politics.theonion.com/obama-revises-campaign-promise-of-change-to-relatively-1819570796
1203,1,Supreme Court,https://politics.theonion.com/supreme-court-1819580516
1204,1,Obama Announces Justice Nominee,https://politics.theonion.com/obama-announces-justice-nominee-1819560299
1205,1,"In Attempt To Jump-Start Economy, Obama Declares Tuesdays Ladies' Night",https://politics.theonion.com/in-attempt-to-jump-start-economy-obama-declares-tuesda-1819570779
1206,1,Supreme Court Justice Application Asks For 3 Sample Opinions,https://politics.theonion.com/supreme-court-justice-application-asks-for-3-sample-opi-1819570775
1207,1,Guantánamo Closure Delayed,https://politics.theonion.com/guantanamo-closure-delayed-1819560285
1208,1,Guantánamo Detainee Ruled Not Mentally Fit To Testify About Psychological Torture,https://politics.theonion.com/guantanamo-detainee-ruled-not-mentally-fit-to-testify-a-1819570768
1209,1,Marijuana Legalized 2 Days After Advocates Put On Neckties,https://politics.theonion.com/marijuana-legalized-2-days-after-advocates-put-on-neckt-1819582385
1210,1,President Obama Vetoes Mutant Registration Act,https://politics.theonion.com/president-obama-vetoes-mutant-registration-act-1819582380
1211,1,Israeli PM Debuts New Road Map For Continued Strife,https://politics.theonion.com/israeli-pm-debuts-new-road-map-for-continued-strife-1819570770
1212,1,U.S. Interstate System To Create One Massive Rest Area,https://politics.theonion.com/u-s-interstate-system-to-create-one-massive-rest-area-1819582372
1213,1,Military's Gay Policy Being Reevaluated,https://politics.theonion.com/militarys-gay-policy-being-reevaluated-1819560272
1214,1,"Mainstream Media At It Again, Bloggers Report",https://politics.theonion.com/mainstream-media-at-it-again-bloggers-report-1819570736
1215,1,Men's Health Department Proposed,https://politics.theonion.com/mens-health-department-proposed-1819560286
1216,1,Shirtless Biden Washes Trans Am In White House Driveway,https://politics.theonion.com/shirtless-biden-washes-trans-am-in-white-house-driveway-1819570732
1217,1,Shadow Government Getting Too Large To Meet In Marriott Conference Room B,https://politics.theonion.com/shadow-government-getting-too-large-to-meet-in-marriott-1819570731
1218,1,"For Gay Couple, Fulfilling Lifelong Dream Of Marriage Not Worth Moving To Iowa",https://politics.theonion.com/for-gay-couple-fulfilling-lifelong-dream-of-marriage-n-1819570723
1219,1,Specter Switches Sides,https://politics.theonion.com/specter-switches-sides-1819560276
1220,1,Stunned Supporter Finally Leaves McCain Victory Party,https://politics.theonion.com/stunned-supporter-finally-leaves-mccain-victory-party-1819582357
1221,1,Obama Maintains Cool Demeanor While Reading End Of 'Old Yeller' To Schoolkids,https://politics.theonion.com/obama-maintains-cool-demeanor-while-reading-end-of-old-1819582350
1222,1,Supreme Court Hears Strip-Search Case,https://politics.theonion.com/supreme-court-hears-strip-search-case-1819560261
1223,1,Seymour Hersh Uncovers New Thing Too Sad To Think About,https://politics.theonion.com/seymour-hersh-uncovers-new-thing-too-sad-to-think-about-1819570703
1224,1,Supreme Court Justices Keep Citing Cases Roberts And Alito Are Too Young To Remember,https://politics.theonion.com/supreme-court-justices-keep-citing-cases-roberts-and-al-1819570696
1225,1,CIA Headquarters Disappears,https://politics.theonion.com/cia-headquarters-disappears-1819570689
1226,1,DHS Warns Of Rise in Right-Wing Extremism,https://politics.theonion.com/dhs-warns-of-rise-in-right-wing-extremism-1819560254
1227,1,Texas Legislator Wants Asians To Americanize Names,https://politics.theonion.com/texas-legislator-wants-asians-to-americanize-names-1819560262
1228,1,Blindfolded Panetta Shipped To Kabul In Hilarious CIA Hazing Ritual,https://politics.theonion.com/blindfolded-panetta-shipped-to-kabul-in-hilarious-cia-h-1819570670
1229,1,Obama Accused of High-Sticking In Bicameral Hockey Playoffs,https://politics.theonion.com/obama-accused-of-high-sticking-in-bicameral-hockey-play-1819582361
1230,1,Press Allowed To Cover Return of Dead Soldiers,https://politics.theonion.com/press-allowed-to-cover-return-of-dead-soldiers-1819560248
1231,1,2008 Tax Records Reveal Sasha Obama Made $136 In Allowance Money,https://politics.theonion.com/2008-tax-records-reveal-sasha-obama-made-136-in-allowa-1819570666
1232,1,Historic Senator Robert Byrd Imploded In Controlled Demolition,https://politics.theonion.com/historic-senator-robert-byrd-imploded-in-controlled-dem-1819570665
1233,1,Veep's Daughter In Cocaine Video?,https://politics.theonion.com/veeps-daughter-in-cocaine-video-1819560245
1234,1,Offbeat Congressman Having Trouble Finding Committee To Fit Into,https://politics.theonion.com/offbeat-congressman-having-trouble-finding-committee-to-1819570655
1235,1,Army's Fat Recruit Problem,https://politics.theonion.com/armys-fat-recruit-problem-1819560238
1236,1,Rush Limbaugh Tucks Shirt Back In Following Animated Flat Tax Rant,https://politics.theonion.com/rush-limbaugh-tucks-shirt-back-in-following-animated-fl-1819570653
1237,1,Area Man Just Realized He Doesn't Even Know When Barack Obama's Birthday Is,https://politics.theonion.com/area-man-just-realized-he-doesnt-even-know-when-barack-1819570639
1238,1,Army Platoon Hires Day Laborers To Fill Out Patrols,https://politics.theonion.com/army-platoon-hires-day-laborers-to-fill-out-patrols-1819582322
1239,1,Defense Department To Phase Out Stop-Loss Program,https://politics.theonion.com/defense-department-to-phase-out-stop-loss-program-1819560234
1240,1,Congress Forced To Watch Training Video About Bipartisan Cooperation,https://politics.theonion.com/congress-forced-to-watch-training-video-about-bipartisa-1819570635
1241,1,"Right To Privacy Not Guaranteed By Constitution, Says Supreme Court Justice Peeking In Bathroom Window",https://politics.theonion.com/right-to-privacy-not-guaranteed-by-constitution-says-s-1819570622
1242,1,Panicked Agriculture Secretary Momentarily Forgets What Corn Is,https://politics.theonion.com/panicked-agriculture-secretary-momentarily-forgets-what-1819570602
1243,1,Obama Overturns Bush Stem Cell Policy,https://politics.theonion.com/obama-overturns-bush-stem-cell-policy-1819560225
1244,1,Obama Takes Surprise Caller During Weekly Radio Address,https://politics.theonion.com/obama-takes-surprise-caller-during-weekly-radio-address-1819582315
1245,1,Convict Charged In Chandra Levy Murder,https://politics.theonion.com/convict-charged-in-chandra-levy-murder-1819560223
1246,1,Obama Calls On Nation To Put In One Solid Day Of Work,https://politics.theonion.com/obama-calls-on-nation-to-put-in-one-solid-day-of-work-1819582307
1247,1,CIA Awkwardly Debriefs Obama On Creation Of Crack Cocaine,https://politics.theonion.com/cia-awkwardly-debriefs-obama-on-creation-of-crack-cocai-1819570580
1248,1,Bill Clinton Reveals Conjoined Twin,https://politics.theonion.com/bill-clinton-reveals-conjoined-twin-1819582297
1249,1,Sasha Obama Keeps Seeing Creepy Bush Twins While Riding Tricycle Through White House,https://politics.theonion.com/sasha-obama-keeps-seeing-creepy-bush-twins-while-riding-1819570573
1250,1,Manifesto Suddenly Veers Into Lack Of Nearby Burrito Stands,https://politics.theonion.com/manifesto-suddenly-veers-into-lack-of-nearby-burrito-st-1819582299
1251,1,Obama Peddling Stimulus Package Door-To-Door,https://politics.theonion.com/obama-peddling-stimulus-package-door-to-door-1819570559
1252,1,Political Friendships,https://politics.theonion.com/political-friendships-1819580491
1253,1,Nation's Blacks Creeped Out By All The People Smiling At Them,https://politics.theonion.com/nations-blacks-creeped-out-by-all-the-people-smiling-at-1819570543
1254,1,Former eBay CEO Running For Governor,https://politics.theonion.com/former-ebay-ceo-running-for-governor-1819560204
1255,1,Michelle Obama To Be On 'Vogue' Cover,https://politics.theonion.com/michelle-obama-to-be-on-vogue-cover-1819560206
1256,1,"First Grandma, Treasury Secretary Geithner Up All Night Talking, Laughing",https://politics.theonion.com/first-grandma-treasury-secretary-geithner-up-all-night-1819570553
1257,1,Obama Debuts Annoying Catchphrase,https://politics.theonion.com/obama-debuts-annoying-catchphrase-1819570541
1258,1,"Per Tradition, Ex-Presidents Watch Obamas Christen White House Bed",https://politics.theonion.com/per-tradition-ex-presidents-watch-obamas-christen-whit-1819570532
1259,1,Liberals Horrified By Lack Of Inexperience Among Obama Appointees,https://politics.theonion.com/liberals-horrified-by-lack-of-inexperience-among-obama-1819570525
1260,1,"Daschle Paid $220,000 By Health Care Industry",https://politics.theonion.com/daschle-paid-220-000-by-health-care-industry-1819560196
1261,1,Death Withdraws Icy Hand From Shoulder Of Caroline Kennedy,https://politics.theonion.com/death-withdraws-icy-hand-from-shoulder-of-caroline-kenn-1819570515
1262,1,Obama Decries Wall Street Bonuses,https://politics.theonion.com/obama-decries-wall-street-bonuses-1819560199
1263,1,Cheney Dunk Tank Raises $800 Billion For Nation,https://politics.theonion.com/cheney-dunk-tank-raises-800-billion-for-nation-1819570523
1264,1,Obama Disappointed Cabinet Failed To Understand His Reference To 'Savage Sword Of Conan' #24,https://politics.theonion.com/obama-disappointed-cabinet-failed-to-understand-his-ref-1819570510
1265,1,Blagojevich Claims Behavior Was Just Elaborate Plan To Surprise Patrick Fitzgerald With Senate Nomination On His Birthday,https://politics.theonion.com/blagojevich-claims-behavior-was-just-elaborate-plan-to-1819570501
1266,1,Kennedy Removes Self From Senate Consideration,https://politics.theonion.com/kennedy-removes-self-from-senate-consideration-1819560197
1267,1,The Rise Of Obama,https://politics.theonion.com/the-rise-of-obama-1819580487
1268,1,"New President, New Website",https://politics.theonion.com/new-president-new-website-1819560180
1269,1,Obama Inauguration Speech Ruined By Incessant Jackhammering,https://politics.theonion.com/obama-inauguration-speech-ruined-by-incessant-jackhamme-1819570496
1270,1,Inauguration Crowd Moves To White House Gates To Watch Presidency Happen,https://politics.theonion.com/inauguration-crowd-moves-to-white-house-gates-to-watch-1819570485
1271,1,No One At White House Knows What To Do With Old Pair Of Rumsfeld's Pants,https://politics.theonion.com/no-one-at-white-house-knows-what-to-do-with-old-pair-of-1819582261
1272,1,Hillary Clinton Mouthing Along To Presidential Oath,https://politics.theonion.com/hillary-clinton-mouthing-along-to-presidential-oath-1819570493
1273,1,Bush Dies Peacefully In His Sleep,https://politics.theonion.com/bush-dies-peacefully-in-his-sleep-1819570482
1274,1,Democrats In Control,https://politics.theonion.com/democrats-in-control-1819560191
1275,1,Obama To Close Guantanamo,https://politics.theonion.com/obama-to-close-guantanamo-1819560201
1276,1,Texans Elect First Jewish Speaker,https://politics.theonion.com/texans-elect-first-jewish-speaker-1819560174
1277,1,Blagojevich Just Getting Started,https://politics.theonion.com/blagojevich-just-getting-started-1819570473
1278,1,Spider Eggs Hatch In Bush's Brain,https://politics.theonion.com/spider-eggs-hatch-in-bushs-brain-1819570474
1279,1,Lazy Nation Fears Obama Will Create Millions Of Jobs,https://politics.theonion.com/lazy-nation-fears-obama-will-create-millions-of-jobs-1819582254
1280,1,Vice Presidential Handlers Lure Cheney Into Traveling Crate,https://politics.theonion.com/vice-presidential-handlers-lure-cheney-into-traveling-c-1819570470
1281,1,Bush Spends Day Feverishly Booby-Trapping Desk,https://politics.theonion.com/bush-spends-day-feverishly-booby-trapping-desk-1819570466
1282,1,Sixth Senate Page Dragged Away By Congressional Swamp Creature,https://politics.theonion.com/sixth-senate-page-dragged-away-by-congressional-swamp-c-1819570464
1283,1,Vice President Cheney Seen Dragging Egg Sac Through West Wing,https://politics.theonion.com/vice-president-cheney-seen-dragging-egg-sac-through-wes-1819582246
1284,1,"New High-Tech Laugh-O-Meter Can Measure 1/1,000th Of A Titter",https://politics.theonion.com/new-high-tech-laugh-o-meter-can-measure-1-1-000th-of-a-1819582249
1285,1,Single-Engine Cessna Crashes Into Bush,https://politics.theonion.com/single-engine-cessna-crashes-into-bush-1819570445
1286,1,Franken Likely Winner,https://politics.theonion.com/franken-likely-winner-1819560177
1287,1,America's First Gay President Concludes Historic Second Term,https://politics.theonion.com/americas-first-gay-president-concludes-historic-second-1819570468
1288,1,Typo In Proposition 8 Defines Marriage As Between 'One Man And One Wolfman',https://politics.theonion.com/typo-in-proposition-8-defines-marriage-as-between-one-m-1819570471
1289,1,Area Woman Becomes Republican Vice Presidential Candidate,https://politics.theonion.com/area-woman-becomes-republican-vice-presidential-candida-1819570465
1290,1,The Onion's 2008 In Review: Politics,https://politics.theonion.com/the-onions-2008-in-review-politics-1819560183
1291,1,Political Goals For 2009,https://politics.theonion.com/political-goals-for-2009-1819584537
1292,1,Barack Obama Defeats Barack Hussein Obama,https://politics.theonion.com/barack-obama-defeats-barack-hussein-obama-1819570448
1293,1,Politics 2008 In Review,https://politics.theonion.com/politics-2008-in-review-1819580489
1294,1,Outgoing First Lady Laura Bush Shows Michelle Obama Secret White House Bone Closet,https://politics.theonion.com/outgoing-first-lady-laura-bush-shows-michelle-obama-sec-1819582226
1295,1,Bush Frustrated By Mother's Constant Questioning Of His Plans Post-White House,https://politics.theonion.com/bush-frustrated-by-mothers-constant-questioning-of-his-1819570433
1296,1,"McCain Stares At Screen, Attempts To Write Family Christmas Letter",https://politics.theonion.com/mccain-stares-at-screen-attempts-to-write-family-chris-1819570426
1297,1,Illinois Governor Arrested,https://politics.theonion.com/illinois-governor-arrested-1819560171
